team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
FC Barcelona,2015/2016,Player,Defender,24.0,Jérémy Mathieu,France,1,1983-10-29
FC Barcelona,2015/2016,Player,Goalkeeper,25.0,Jordi Masip,Spain,0,1989-01-03
FC Barcelona,2015/2016,Player,Midfielder,26.0,Samper,Spain,0,1995-01-20
FC Barcelona,2015/2016,Player,Midfielder,27.0,Juan Cámara,Spain,0,1994-02-13
FC Barcelona,2015/2016,Player,Midfielder,28.0,Gumbau,Spain,0,1994-12-18
FC Barcelona,2015/2016,Player,Midfielder,34.0,Wilfrid Kaptoum,Cameroon,1,1996-07-07
FC Barcelona,2015/2016,Player,Forward,36.0,Dani Romera,Spain,0,1995-08-23
FC Barcelona,2015/2016,Player,Midfielder,37.0,Carles Aleñá,Spain,0,1998-01-05
FC Barcelona,2015/2016,Staff,Ass. Manager,,Barbarà,Spain,0,1966-07-23
FC Barcelona,2015/2016,Staff,Ass. Manager,,Unzué,Spain,0,1967-04-22
FC Barcelona,2015/2016,Staff,Ass. Manager,,Jesús Casas,Spain,0,1973-10-23
FC Barcelona,2015/2016,Staff,Ass. Manager,,Robert Moreno,Spain,0,1977-09-19
FC Barcelona,2015/2016,Player,Goalkeeper,,Adriàn Ortolà,Spain,0,1993-08-20
FC Barcelona,2015/2016,Staff,Goalkeeping Coach,,De la Fuente,Spain,0,1970-12-22
FC Barcelona,2015/2016,Staff,Manager,,Luis Enrique,Spain,0,1970-05-08
FC Barcelona,2014/2015,Player,Goalkeeper,1.0,Marc-André ter Stegen,Germany,1,1992-04-30
FC Barcelona,2014/2015,Player,Defender,2.0,Martín Montoya,Spain,0,1991-04-14
FC Barcelona,2014/2015,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2014/2015,Player,Midfielder,4.0,Ivan Rakitić,Croatia,1,1988-03-10
FC Barcelona,2014/2015,Player,Midfielder,5.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2014/2015,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2014/2015,Player,Forward,7.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2014/2015,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2014/2015,Player,Forward,9.0,Luis Suárez,Uruguay,1,1987-01-24
FC Barcelona,2014/2015,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2014/2015,Player,Forward,11.0,Neymar,Brazil,1,1992-02-05
FC Barcelona,2014/2015,Player,Midfielder,12.0,Rafinha,Brazil,1,1993-02-12
FC Barcelona,2014/2015,Player,Goalkeeper,13.0,Claudio Bravo,Chile,1,1983-04-13
FC Barcelona,2014/2015,Player,Defender,14.0,Javier Mascherano,Argentina,1,1984-06-08
FC Barcelona,2014/2015,Player,Defender,15.0,Bartra,Spain,0,1991-01-15
FC Barcelona,2014/2015,Player,Defender,16.0,Douglas,Brazil,1,1990-08-06
FC Barcelona,2014/2015,Player,Defender,18.0,Jordi Alba,Spain,0,1989-03-21
FC Barcelona,2014/2015,Player,Midfielder,20.0,Sergi Roberto,Spain,0,1992-02-07
FC Barcelona,2014/2015,Player,Defender,21.0,Adriano,Brazil,1,1984-10-26
FC Barcelona,2014/2015,Player,Defender,22.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2014/2015,Player,Defender,23.0,Thomas Vermaelen,Belgium,1,1985-11-14
FC Barcelona,2014/2015,Player,Defender,24.0,Jérémy Mathieu,France,1,1983-10-29
FC Barcelona,2014/2015,Player,Goalkeeper,25.0,Jordi Masip,Spain,0,1989-01-03
FC Barcelona,2014/2015,Player,Midfielder,26.0,Samper,Spain,0,1995-01-20
FC Barcelona,2014/2015,Player,Forward,27.0,Adama Traoré,Spain,0,1996-01-25
FC Barcelona,2014/2015,Player,Forward,29.0,Sandro,Spain,0,1995-07-09
FC Barcelona,2014/2015,Player,Midfielder,30.0,Alen Halilović,Croatia,1,1996-06-18
FC Barcelona,2014/2015,Player,Forward,31.0,Munir,Morocco,1,1995-09-01
FC Barcelona,2014/2015,Player,Defender,33.0,Edgar Ié,Portugal,1,1994-05-01
FC Barcelona,2014/2015,Player,Midfielder,33.0,Diawandou Diagné,Senegal,1,1994-11-08
FC Barcelona,2014/2015,Player,Midfielder,35.0,Gumbau,Spain,0,1994-12-18
FC Barcelona,2014/2015,Staff,Ass. Manager,,Barbarà,Spain,0,1966-07-23
FC Barcelona,2014/2015,Staff,Ass. Manager,,Unzué,Spain,0,1967-04-22
FC Barcelona,2014/2015,Staff,Ass. Manager,,Jesús Casas,Spain,0,1973-10-23
FC Barcelona,2014/2015,Staff,Ass. Manager,,Robert Moreno,Spain,0,1977-09-19
FC Barcelona,2014/2015,Staff,Goalkeeping Coach,,De la Fuente,Spain,0,1970-12-22
FC Barcelona,2014/2015,Staff,Manager,,Luis Enrique,Spain,0,1970-05-08
FC Barcelona,2013/2014,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2013/2014,Player,Defender,2.0,Martín Montoya,Spain,0,1991-04-14
FC Barcelona,2013/2014,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2013/2014,Player,Midfielder,4.0,Cesc Fàbregas,Spain,0,1987-05-04
FC Barcelona,2013/2014,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2013/2014,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2013/2014,Player,Forward,7.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2013/2014,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2013/2014,Player,Forward,9.0,Alexis Sánchez,Chile,1,1988-12-19
FC Barcelona,2013/2014,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2013/2014,Player,Forward,11.0,Neymar,Brazil,1,1992-02-05
FC Barcelona,2013/2014,Player,Midfielder,12.0,Jonathan dos Santos,Mexico,1,1990-04-26
FC Barcelona,2013/2014,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2013/2014,Player,Defender,14.0,Javier Mascherano,Argentina,1,1984-06-08
FC Barcelona,2013/2014,Player,Defender,15.0,Bartra,Spain,0,1991-01-15
FC Barcelona,2013/2014,Player,Midfielder,16.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2013/2014,Player,Midfielder,17.0,Alex Song,Cameroon,1,1987-09-09
FC Barcelona,2013/2014,Player,Defender,18.0,Jordi Alba,Spain,0,1989-03-21
FC Barcelona,2013/2014,Player,Midfielder,19.0,Ibrahim Afellay,Netherlands,1,1986-04-02
FC Barcelona,2013/2014,Player,Forward,20.0,Cristian Tello,Spain,0,1991-08-11
FC Barcelona,2013/2014,Player,Defender,21.0,Adriano,Brazil,1,1984-10-26
FC Barcelona,2013/2014,Player,Defender,22.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2013/2014,Player,Forward,23.0,Isaac Cuenca,Spain,0,1991-04-27
FC Barcelona,2013/2014,Player,Midfielder,24.0,Sergi Roberto,Spain,0,1992-02-07
FC Barcelona,2013/2014,Player,Goalkeeper,25.0,Oier Olazábal,Spain,0,1989-09-14
FC Barcelona,2013/2014,Player,Defender,26.0,Sergi Gómez,Spain,0,1992-03-28
FC Barcelona,2013/2014,Player,Defender,27.0,Patric,Spain,0,1993-04-17
FC Barcelona,2013/2014,Player,Forward,28.0,Adama Traoré,Spain,0,1996-01-25
FC Barcelona,2013/2014,Player,Forward,29.0,Jean Dongou,Cameroon,1,1995-04-20
FC Barcelona,2013/2014,Staff,Ass. Manager,,Jorge Pautasso,Argentina,1,1962-02-13
FC Barcelona,2013/2014,Staff,Ass. Manager,,Roura,Spain,0,1967-09-10
FC Barcelona,2013/2014,Staff,Ass. Manager,,Rubi,Spain,0,1970-02-05
FC Barcelona,2013/2014,Staff,Goalkeeping Coach,,De la Fuente,Spain,0,1970-12-22
FC Barcelona,2012/2013,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2012/2013,Player,Defender,2.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2012/2013,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2012/2013,Player,Midfielder,4.0,Cesc Fàbregas,Spain,0,1987-05-04
FC Barcelona,2012/2013,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2012/2013,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2012/2013,Player,Forward,7.0,David Villa,Spain,0,1981-12-03
FC Barcelona,2012/2013,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2012/2013,Player,Forward,9.0,Alexis Sánchez,Chile,1,1988-12-19
FC Barcelona,2012/2013,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2012/2013,Player,Midfielder,11.0,Thiago,Spain,0,1991-04-11
FC Barcelona,2012/2013,Player,Midfielder,12.0,Jonathan dos Santos,Mexico,1,1990-04-26
FC Barcelona,2012/2013,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2012/2013,Player,Defender,14.0,Javier Mascherano,Argentina,1,1984-06-08
FC Barcelona,2012/2013,Player,Defender,15.0,Bartra,Spain,0,1991-01-15
FC Barcelona,2012/2013,Player,Midfielder,16.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2012/2013,Player,Forward,17.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2012/2013,Player,Defender,18.0,Jordi Alba,Spain,0,1989-03-21
FC Barcelona,2012/2013,Player,Defender,19.0,Martín Montoya,Spain,0,1991-04-14
FC Barcelona,2012/2013,Player,Defender,21.0,Adriano,Brazil,1,1984-10-26
FC Barcelona,2012/2013,Player,Defender,22.0,Éric Abidal,France,1,1979-09-11
FC Barcelona,2012/2013,Player,Midfielder,25.0,Alex Song,Cameroon,1,1987-09-09
FC Barcelona,2012/2013,Player,Defender,26.0,Sergi Gómez,Spain,0,1992-03-28
FC Barcelona,2012/2013,Player,Forward,27.0,Gerard Deulofeu,Spain,0,1994-03-13
FC Barcelona,2012/2013,Player,Midfielder,28.0,Sergi Roberto,Spain,0,1992-02-07
FC Barcelona,2012/2013,Player,Defender,29.0,Carles Planas,Spain,0,1991-03-04
FC Barcelona,2012/2013,Player,Midfielder,30.0,Rafinha,Brazil,1,1993-02-12
FC Barcelona,2012/2013,Player,Goalkeeper,31.0,Oier Olazábal,Spain,0,1989-09-14
FC Barcelona,2012/2013,Player,Goalkeeper,32.0,Jordi Masip,Spain,0,1989-01-03
FC Barcelona,2012/2013,Player,Forward,37.0,Cristian Tello,Spain,0,1991-08-11
FC Barcelona,2012/2013,Staff,Ass. Manager,,Roura,Spain,0,1967-09-10
FC Barcelona,2012/2013,Staff,Game Analyst,,Carles Planchart,Spain,0,1965-12-17
FC Barcelona,2012/2013,Staff,Goalkeeping Coach,,De la Fuente,Spain,0,1970-12-22
FC Barcelona,2012/2013,Staff,Manager,,Vilanova,Spain,0,1968-09-17
FC Barcelona,2011/2012,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2011/2012,Player,Defender,2.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2011/2012,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2011/2012,Player,Midfielder,4.0,Cesc Fàbregas,Spain,0,1987-05-04
FC Barcelona,2011/2012,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2011/2012,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2011/2012,Player,Forward,7.0,David Villa,Spain,0,1981-12-03
FC Barcelona,2011/2012,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2011/2012,Player,Forward,9.0,Alexis Sánchez,Chile,1,1988-12-19
FC Barcelona,2011/2012,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2011/2012,Player,Midfielder,11.0,Thiago,Spain,0,1991-04-11
FC Barcelona,2011/2012,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2011/2012,Player,Defender,14.0,Javier Mascherano,Argentina,1,1984-06-08
FC Barcelona,2011/2012,Player,Midfielder,15.0,Seydou Keita,Mali,1,1980-01-16
FC Barcelona,2011/2012,Player,Midfielder,16.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2011/2012,Player,Forward,17.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2011/2012,Player,Midfielder,20.0,Ibrahim Afellay,Netherlands,1,1986-04-02
FC Barcelona,2011/2012,Player,Defender,21.0,Adriano,Brazil,1,1984-10-26
FC Barcelona,2011/2012,Player,Defender,22.0,Éric Abidal,France,1,1979-09-11
FC Barcelona,2011/2012,Player,Forward,23.0,Isaac Cuenca,Spain,0,1991-04-27
FC Barcelona,2011/2012,Player,Defender,24.0,Fontàs,Spain,0,1989-11-14
FC Barcelona,2011/2012,Player,Defender,26.0,Muniesa,Spain,0,1992-03-27
FC Barcelona,2011/2012,Player,Forward,27.0,Gerard Deulofeu,Spain,0,1994-03-13
FC Barcelona,2011/2012,Player,Midfielder,28.0,Jonathan dos Santos,Mexico,1,1990-04-26
FC Barcelona,2011/2012,Player,Midfielder,29.0,Martí Riverola,Spain,0,1991-01-26
FC Barcelona,2011/2012,Player,Midfielder,30.0,Sergi Roberto,Spain,0,1992-02-07
FC Barcelona,2011/2012,Player,Midfielder,30.0,Rafinha,Brazil,1,1993-02-12
FC Barcelona,2011/2012,Player,Goalkeeper,31.0,Rubén Miño,Spain,0,1989-01-18
FC Barcelona,2011/2012,Player,Defender,32.0,Bartra,Spain,0,1991-01-15
FC Barcelona,2011/2012,Player,Defender,33.0,Sergi Gómez,Spain,0,1992-03-28
FC Barcelona,2011/2012,Player,Defender,35.0,Martín Montoya,Spain,0,1991-04-14
FC Barcelona,2011/2012,Player,Goalkeeper,36.0,Oier Olazábal,Spain,0,1989-09-14
FC Barcelona,2011/2012,Player,Forward,37.0,Cristian Tello,Spain,0,1991-08-11
FC Barcelona,2011/2012,Player,Midfielder,38.0,Kiko Femenía,Spain,0,1991-02-02
FC Barcelona,2011/2012,Staff,Ass. Manager,,Domènec Torrent,Spain,0,1962-07-14
FC Barcelona,2011/2012,Staff,Ass. Manager,,Vilanova,Spain,0,1968-09-17
FC Barcelona,2011/2012,Staff,Athletic Coach,,Lorenzo Buenaventura,Spain,0,1963-01-01
FC Barcelona,2011/2012,Staff,Game Analyst,,Carles Planchart,Spain,0,1965-12-17
FC Barcelona,2011/2012,Staff,Goalkeeping Coach,,Unzué,Spain,0,1967-04-22
FC Barcelona,2011/2012,Staff,Manager,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,2010/2011,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2010/2011,Player,Defender,2.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2010/2011,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2010/2011,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2010/2011,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2010/2011,Player,Forward,7.0,David Villa,Spain,0,1981-12-03
FC Barcelona,2010/2011,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2010/2011,Player,Forward,9.0,Bojan,Spain,0,1990-08-28
FC Barcelona,2010/2011,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2010/2011,Player,Forward,11.0,Jeffrén,Venezuela,1,1988-01-20
FC Barcelona,2010/2011,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2010/2011,Player,Defender,14.0,Javier Mascherano,Argentina,1,1984-06-08
FC Barcelona,2010/2011,Player,Midfielder,15.0,Seydou Keita,Mali,1,1980-01-16
FC Barcelona,2010/2011,Player,Midfielder,16.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2010/2011,Player,Forward,17.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2010/2011,Player,Defender,18.0,Gabriel Milito,Argentina,1,1980-09-07
FC Barcelona,2010/2011,Player,Defender,19.0,Maxwell,Brazil,1,1981-08-27
FC Barcelona,2010/2011,Player,Midfielder,20.0,Ibrahim Afellay,Netherlands,1,1986-04-02
FC Barcelona,2010/2011,Player,Defender,21.0,Adriano,Brazil,1,1984-10-26
FC Barcelona,2010/2011,Player,Defender,22.0,Éric Abidal,France,1,1979-09-11
FC Barcelona,2010/2011,Player,Defender,26.0,Fontàs,Spain,0,1989-11-14
FC Barcelona,2010/2011,Player,Forward,27.0,Nolito,Spain,0,1986-10-15
FC Barcelona,2010/2011,Player,Forward,27.0,Gerard Deulofeu,Spain,0,1994-03-13
FC Barcelona,2010/2011,Player,Midfielder,28.0,Sergi Roberto,Spain,0,1992-02-07
FC Barcelona,2010/2011,Player,Midfielder,29.0,Víctor Vázquez,Spain,0,1987-01-20
FC Barcelona,2010/2011,Player,Midfielder,30.0,Thiago,Spain,0,1991-04-11
FC Barcelona,2010/2011,Player,Goalkeeper,31.0,Rubén Miño,Spain,0,1989-01-18
FC Barcelona,2010/2011,Player,Defender,32.0,Bartra,Spain,0,1991-01-15
FC Barcelona,2010/2011,Player,Defender,33.0,Sergi Gómez,Spain,0,1992-03-28
FC Barcelona,2010/2011,Player,Midfielder,34.0,Jonathan dos Santos,Mexico,1,1990-04-26
FC Barcelona,2010/2011,Player,Midfielder,37.0,Oriol Romeu,Spain,0,1991-09-24
FC Barcelona,2010/2011,Player,Goalkeeper,38.0,Oier Olazábal,Spain,0,1989-09-14
FC Barcelona,2010/2011,Player,Defender,40.0,Martín Montoya,Spain,0,1991-04-14
FC Barcelona,2010/2011,Staff,Ass. Manager,,Domènec Torrent,Spain,0,1962-07-14
FC Barcelona,2010/2011,Staff,Ass. Manager,,Vilanova,Spain,0,1968-09-17
FC Barcelona,2010/2011,Staff,Athletic Coach,,Lorenzo Buenaventura,Spain,0,1963-01-01
FC Barcelona,2010/2011,Staff,Game Analyst,,Carles Planchart,Spain,0,1965-12-17
FC Barcelona,2010/2011,Staff,Goalkeeping Coach,,Busquets,Spain,0,1967-07-19
FC Barcelona,2010/2011,Staff,Manager,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,2009/2010,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2009/2010,Player,Defender,2.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2009/2010,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2009/2010,Player,Defender,4.0,Rafael Márquez,Mexico,1,1979-02-13
FC Barcelona,2009/2010,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2009/2010,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2009/2010,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2009/2010,Player,Forward,9.0,Zlatan Ibrahimović,Sweden,1,1981-10-03
FC Barcelona,2009/2010,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2009/2010,Player,Forward,11.0,Bojan,Spain,0,1990-08-28
FC Barcelona,2009/2010,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2009/2010,Player,Forward,14.0,Thierry Henry,France,1,1977-08-17
FC Barcelona,2009/2010,Player,Midfielder,15.0,Seydou Keita,Mali,1,1980-01-16
FC Barcelona,2009/2010,Player,Midfielder,16.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2009/2010,Player,Forward,17.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2009/2010,Player,Defender,18.0,Gabriel Milito,Argentina,1,1980-09-07
FC Barcelona,2009/2010,Player,Defender,19.0,Maxwell,Brazil,1,1981-08-27
FC Barcelona,2009/2010,Player,Forward,20.0,Jeffrén,Venezuela,1,1988-01-20
FC Barcelona,2009/2010,Player,Defender,21.0,Dmitro Chigrinskiy,Ukraine,1,1986-11-07
FC Barcelona,2009/2010,Player,Defender,22.0,Éric Abidal,France,1,1979-09-11
FC Barcelona,2009/2010,Player,Midfielder,24.0,Yaya Touré,Ivory Coast,1,1983-05-13
FC Barcelona,2009/2010,Player,Defender,26.0,Bartra,Spain,0,1991-01-15
FC Barcelona,2009/2010,Player,Forward,27.0,Edu Oriol,Spain,0,1986-11-05
FC Barcelona,2009/2010,Player,Midfielder,28.0,Jonathan dos Santos,Mexico,1,1990-04-26
FC Barcelona,2009/2010,Player,Goalkeeper,30.0,Rubén Miño,Spain,0,1989-01-18
FC Barcelona,2009/2010,Player,Forward,31.0,Gai Assulin,Israel,1,1991-04-09
FC Barcelona,2009/2010,Player,Defender,32.0,Fontàs,Spain,0,1989-11-14
FC Barcelona,2009/2010,Player,Defender,33.0,Muniesa,Spain,0,1992-03-27
FC Barcelona,2009/2010,Player,Midfielder,34.0,Thiago,Spain,0,1991-04-11
FC Barcelona,2009/2010,Player,Forward,36.0,Jonathan Soriano,Spain,0,1985-09-24
FC Barcelona,2009/2010,Staff,Ass. Manager,,Domènec Torrent,Spain,0,1962-07-14
FC Barcelona,2009/2010,Staff,Ass. Manager,,Vilanova,Spain,0,1968-09-17
FC Barcelona,2009/2010,Staff,Athletic Coach,,Lorenzo Buenaventura,Spain,0,1963-01-01
FC Barcelona,2009/2010,Staff,Game Analyst,,Carles Planchart,Spain,0,1965-12-17
FC Barcelona,2009/2010,Staff,Goalkeeping Coach,,Unzué,Spain,0,1967-04-22
FC Barcelona,2009/2010,Staff,Manager,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,2008/2009,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2008/2009,Player,Defender,2.0,Martín Cáceres,Uruguay,1,1987-04-07
FC Barcelona,2008/2009,Player,Defender,3.0,Piqué,Spain,0,1987-02-02
FC Barcelona,2008/2009,Player,Defender,4.0,Rafael Márquez,Mexico,1,1979-02-13
FC Barcelona,2008/2009,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2008/2009,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2008/2009,Player,Forward,7.0,Eiður Guðjohnsen,Iceland,1,1978-09-15
FC Barcelona,2008/2009,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2008/2009,Player,Forward,9.0,Samuel Eto'o,Cameroon,1,1981-03-10
FC Barcelona,2008/2009,Player,Forward,10.0,Lionel Messi,Argentina,1,1987-06-24
FC Barcelona,2008/2009,Player,Forward,11.0,Bojan,Spain,0,1990-08-28
FC Barcelona,2008/2009,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2008/2009,Player,Forward,14.0,Thierry Henry,France,1,1977-08-17
FC Barcelona,2008/2009,Player,Midfielder,15.0,Seydou Keita,Mali,1,1980-01-16
FC Barcelona,2008/2009,Player,Defender,16.0,Sylvinho,Brazil,1,1974-04-12
FC Barcelona,2008/2009,Player,Defender,18.0,Gabriel Milito,Argentina,1,1980-09-07
FC Barcelona,2008/2009,Player,Defender,20.0,Dani Alves,Brazil,1,1983-05-06
FC Barcelona,2008/2009,Player,Midfielder,21.0,Aliaksandr Hleb,Belarus,1,1981-05-01
FC Barcelona,2008/2009,Player,Defender,22.0,Éric Abidal,France,1,1979-09-11
FC Barcelona,2008/2009,Player,Midfielder,24.0,Yaya Touré,Ivory Coast,1,1983-05-13
FC Barcelona,2008/2009,Player,Goalkeeper,25.0,Jorquera,Spain,0,1979-03-03
FC Barcelona,2008/2009,Player,Forward,27.0,Pedro,Spain,0,1987-07-28
FC Barcelona,2008/2009,Player,Midfielder,28.0,Busquets,Spain,0,1988-07-16
FC Barcelona,2008/2009,Player,Midfielder,29.0,Víctor Sánchez,Spain,0,1987-09-08
FC Barcelona,2008/2009,Player,Midfielder,30.0,Víctor Vázquez,Spain,0,1987-01-20
FC Barcelona,2008/2009,Player,Forward,31.0,Jeffrén,Venezuela,1,1988-01-20
FC Barcelona,2008/2009,Player,Defender,32.0,Fontàs,Spain,0,1989-11-14
FC Barcelona,2008/2009,Player,Midfielder,35.0,Abraham,Spain,0,1985-07-16
FC Barcelona,2008/2009,Player,Defender,36.0,Alberto Botía,Spain,0,1989-01-27
FC Barcelona,2008/2009,Player,Forward,36.0,Nolito,Spain,0,1986-10-15
FC Barcelona,2008/2009,Player,Goalkeeper,41.0,Oier Olazábal,Spain,0,1989-09-14
FC Barcelona,2008/2009,Player,Midfielder,44.0,Thiago,Spain,0,1991-04-11
FC Barcelona,2008/2009,Player,Midfielder,45.0,Xavi Torres,Spain,0,1986-11-21
FC Barcelona,2008/2009,Player,Defender,46.0,Muniesa,Spain,0,1992-03-27
FC Barcelona,2008/2009,Staff,Ass. Manager,,Johan Neeskens,Netherlands,1,1951-09-15
FC Barcelona,2008/2009,Staff,Ass. Manager,,Domènec Torrent,Spain,0,1962-07-14
FC Barcelona,2008/2009,Staff,Ass. Manager,,Vilanova,Spain,0,1968-09-17
FC Barcelona,2008/2009,Staff,Athletic Coach,,Albert Roca,Spain,0,1962-10-20
FC Barcelona,2008/2009,Staff,Athletic Coach,,Lorenzo Buenaventura,Spain,0,1963-01-01
FC Barcelona,2008/2009,Staff,Game Analyst,,Carles Planchart,Spain,0,1965-12-17
FC Barcelona,2008/2009,Staff,Goalkeeping Coach,,Unzué,Spain,0,1967-04-22
FC Barcelona,2008/2009,Staff,Manager,,Pep Guardiola,Spain,0,1971-01-18
FC Barcelona,2007/2008,Player,Goalkeeper,1.0,Víctor Valdés,Spain,0,1982-01-14
FC Barcelona,2007/2008,Player,Defender,3.0,Gabriel Milito,Argentina,1,1980-09-07
FC Barcelona,2007/2008,Player,Defender,4.0,Rafael Márquez,Mexico,1,1979-02-13
FC Barcelona,2007/2008,Player,Defender,5.0,Puyol,Spain,0,1978-04-13
FC Barcelona,2007/2008,Player,Midfielder,6.0,Xavi,Spain,0,1980-01-25
FC Barcelona,2007/2008,Player,Forward,7.0,Eiður Guðjohnsen,Iceland,1,1978-09-15
FC Barcelona,2007/2008,Player,Midfielder,8.0,Iniesta,Spain,0,1984-05-11
FC Barcelona,2007/2008,Player,Forward,9.0,Samuel Eto'o,Cameroon,1,1981-03-10
FC Barcelona,2007/2008,Player,Forward,10.0,Ronaldinho,Brazil,1,1980-03-21
FC Barcelona,2007/2008,Player,Defender,11.0,Gianluca Zambrotta,Italy,1,1977-02-19
FC Barcelona,2007/2008,Player,Goalkeeper,13.0,Pinto,Spain,0,1975-11-08
FC Barcelona,2007/2008,Player,Forward,14.0,Thierry Henry,France,1,1977-08-17
FC Barcelona,2007/2008,Player,Defender,15.0,Edmilson,Brazil,1,1976-07-10
